"","Family","Genus","Species","Museum_number","Date","Year","Country","Location","Latitude","Longitude","Reference","Holotype","Checked"
"187","Pteropodidae","Epomophorus","pusillus","","",NA,"Cameroon","Yaounde",3.867,11.517,"Aellen 1952","",""
"188","Pteropodidae","Epomops","franqueti","","",NA,"Cameroon","Barombi",4.607,9.457,"Aellen 1952","",""
"189","Pteropodidae","Epomops","franqueti","","",NA,"Cameroon","Bipindi",3.083,10.5,"Aellen 1952","",""
"190","Pteropodidae","Epomops","franqueti","","",NA,"Cameroon","Bitye",3.217,12.367,"Aellen 1952","",""
"191","Pteropodidae","Epomops","franqueti","","",NA,"Cameroon","Douala",4.683,9.7,"Aellen 1952","",""
"192","Pteropodidae","Epomops","franqueti","","",NA,"Cameroon","Konn",4.867,11.067,"Aellen 1952","",""
"193","Pteropodidae","Epomops","franqueti","","",NA,"Cameroon","Kribi",2.967,9.917,"Aellen 1952","",""
"194","Pteropodidae","Epomops","franqueti","","",NA,"Cameroon","Mungo",4.05,9.56,"Aellen 1952","",""
"195","Pteropodidae","Epomops","franqueti","","",NA,"Cameroon","Ndikinimeki",4.783,10.8,"Aellen 1952","",""
"196","Pteropodidae","Epomops","franqueti","","",NA,"Cameroon","Petit Batanga",3.29,9.917,"Aellen 1952","",""
"197","Pteropodidae","Epomops","franqueti","","",NA,"Cameroon","Victoria (= Limbe)",4.017,9.2,"Aellen 1952","",""
"198","Pteropodidae","Epomops","franqueti","","",NA,"Cameroon","Yaounde",3.867,11.517,"Aellen 1952","",""
"199","Pteropodidae","Hypsignathus","monstrosus","","",NA,"Cameroon","Bibundi",4.25,8.967,"Aellen 1952","",""
"200","Pteropodidae","Hypsignathus","monstrosus","","",NA,"Cameroon","Bipindi",3.083,10.5,"Aellen 1952","",""
"201","Pteropodidae","Hypsignathus","monstrosus","","",NA,"Cameroon","Bonge",4.033,9.183,"Aellen 1952","",""
"202","Pteropodidae","Hypsignathus","monstrosus","","",NA,"Cameroon","Ekundu",5.147,8.887,"Aellen 1952","",""
"203","Pteropodidae","Hypsignathus","monstrosus","","",NA,"Cameroon","Mount Cameroon (Buea)",4.15,9.233,"Aellen 1952","",""
"204","Pteropodidae","Hypsignathus","monstrosus","","",NA,"Cameroon","Ndian",4.833,9.017,"Aellen 1952","",""
"205","Pteropodidae","Hypsignathus","monstrosus","","",NA,"Cameroon","Tinta",6.272,9.51,"Aellen 1952","",""
"206","Pteropodidae","Hypsignathus","monstrosus","","",NA,"Cameroon","Yaounde",3.867,11.517,"Aellen 1952","",""
"207","Pteropodidae","Megaloglossus","woermanni","","",NA,"Cameroon","Efulen",2.867,10.567,"Aellen 1952","",""
"208","Pteropodidae","Megaloglossus","woermanni","","",NA,"Cameroon","Ekundu",5.147,8.887,"Aellen 1952","",""
"209","Pteropodidae","Megaloglossus","woermanni","","",NA,"Cameroon","Mamfe",5.783,9.3,"Aellen 1952","",""
"210","Pteropodidae","Myonycteris","angolensis","","",NA,"Cameroon","Bibundi",4.25,8.967,"Aellen 1952","",""
"211","Pteropodidae","Myonycteris","angolensis","","",NA,"Cameroon","Bonge",4.033,9.183,"Aellen 1952","",""
"212","Pteropodidae","Myonycteris","angolensis","","",NA,"Cameroon","Mount Cameroon (Buea)",4.15,9.233,"Aellen 1952","",""
"213","Pteropodidae","Myonycteris","angolensis","","",NA,"Cameroon","Ndian",4.833,9.017,"Aellen 1952","",""
"214","Pteropodidae","Nanonycteris","veldkampii","","",NA,"Cameroon","Mamfe",5.783,9.3,"Aellen 1952","",""
"215","Pteropodidae","Rousettus","aegyptiacus","","",NA,"Cameroon","Mamfe",5.783,9.3,"Aellen 1952","",""
"216","Pteropodidae","Rousettus","aegyptiacus","","",NA,"Cameroon","Mount Cameroon (Buea)",4.15,9.233,"Aellen 1952","",""
"217","Pteropodidae","Scotonycteris","zenkeri","ZMB66533","",1894,"Cameroon","Yaounde",3.867,11.517,"Aellen 1952","Holotype",""
"218","Rhinolophidae","Rhinolophus","alcyone","","",NA,"Cameroon","Victoria (= Limbe)",4.017,9.2,"Aellen 1952","",""
"219","Rhinolophidae","Rhinolophus","alticolus","","",NA,"Cameroon","Mamfe",5.783,9.3,"Aellen 1952","",""
"220","Rhinolophidae","Rhinolophus","fumigatus","","",NA,"Cameroon","Bougouma",8.5,13.9,"Aellen 1952","",""
"221","Rhinolophidae","Rhinolophus","fumigatus","","",NA,"Cameroon","Karba Manga",8.233,13.767,"Aellen 1952","",""
"222","Rhinolophidae","Rhinolophus","fumigatus","","",NA,"Cameroon","Rei Bouba",8.617,14.15,"Aellen 1952","",""
"223","Rhinolophidae","Rhinolophus","fumigatus","","",NA,"Cameroon","Sakdge",8.333,13.767,"Aellen 1952","",""
"224","Rhinolophidae","Rhinolophus","fumigatus","","",NA,"Cameroon","Tibati",6.417,12.533,"Aellen 1952","",""
"225","Rhinolophidae","Rhinolophus","fumigatus","","",NA,"Cameroon","Yoko",5.467,12.3,"Aellen 1952","",""
"226","Rhinolophidae","Rhinolophus","landeri","","",NA,"Cameroon","Badchama",6.2,9.617,"Aellen 1952","",""
"227","Rhinolophidae","Rhinolophus","landeri","","",NA,"Cameroon","Mamfe",5.783,9.3,"Aellen 1952","",""
"228","Vespertilionidae","Afronycteris","nana","","",NA,"Cameroon","Konn",4.867,11.067,"Aellen 1952","",""
"229","Vespertilionidae","Afronycteris","nana","","",NA,"Cameroon","Mukonje",4.583,9.5,"Aellen 1952","",""
"230","Vespertilionidae","Afronycteris","nana","","",NA,"Cameroon","Ndikinimeki",4.783,10.8,"Aellen 1952","",""
"231","Vespertilionidae","Afronycteris","nana","","",NA,"Cameroon","Rei Bouba",8.617,14.15,"Aellen 1952","",""
"232","Vespertilionidae","Afronycteris","nana","","",NA,"Cameroon","Tinta",6.272,9.51,"Aellen 1952","",""
"233","Vespertilionidae","Afronycteris","nana","","",NA,"Cameroon","Victoria (= Limbe)",4.017,9.2,"Aellen 1952","",""
"234","Vespertilionidae","Afronycteris","nana","","",NA,"Cameroon","Yaounde",3.867,11.517,"Aellen 1952","",""
"235","Vespertilionidae","Glauconycteris","argentata","NHMUK1871.7.10.5","",1875,"Cameroon","Mount Cameroon",4.15,9.233,"Aellen 1952","Holotype",""
"236","Vespertilionidae","Glauconycteris","argentata","","",NA,"Cameroon","Ndian",4.833,9.017,"Aellen 1952","",""
"237","Vespertilionidae","Glauconycteris","argentata","","",NA,"Cameroon","Yaounde",3.867,11.517,"Aellen 1952","",""
"238","Vespertilionidae","Glauconycteris","beatrix","","",NA,"Cameroon","Eshobi",5.785,9.36,"Aellen 1952","",""
"239","Vespertilionidae","Glauconycteris","beatrix","","",NA,"Cameroon","Isongo",4.083,9.017,"Aellen 1952","",""
"240","Vespertilionidae","Glauconycteris","beatrix","","",NA,"Cameroon","Kribi",2.967,9.917,"Aellen 1952","",""
"241","Vespertilionidae","Glauconycteris","egeria","NHMUK1912.12.13.3","",1913,"Cameroon","Bibundi",4.25,8.967,"Aellen 1952","Holotype",""
"242","Vespertilionidae","Kerivoula","cuprosa","NHMUK1912.10.25.1","17-Oct-11",1911,"Cameroon","Bitye, Ja river",3.217,12.367,"Aellen 1952","Holotype",""
"243","Vespertilionidae","Kerivoula","phalaena","","",NA,"Cameroon","Mukonje",4.583,9.5,"Aellen 1952","",""
"244","Vespertilionidae","Kerivoula","smithii","","",NA,"Cameroon","Bitye",3.217,12.367,"Aellen 1952","",""
"245","Vespertilionidae","Kerivoula","smithii","","",NA,"Cameroon","Bonge",4.033,9.183,"Aellen 1952","",""
"246","Vespertilionidae","Kerivoula","smithii","","",NA,"Cameroon","Mount Cameroon",4.15,9.233,"Aellen 1952","",""
"247","Vespertilionidae","Laephotis","cf. capensis","","",NA,"Cameroon","Yoko",5.467,12.3,"Aellen 1952","",""
"248","Vespertilionidae","Myotis","bocagii","","",NA,"Cameroon","Efulen",2.867,10.567,"Aellen 1952","",""
"249","Vespertilionidae","Neoromicia","somalica","","",NA,"Cameroon","Mbe",7.95,13.567,"Aellen 1952","",""
"250","Vespertilionidae","Nycticeinops","crassulus","NHMUK1904.2.8.1","",1904,"Cameroon","Efulen",2.867,10.567,"Aellen 1952","Holotype",""
"251","Vespertilionidae","Nycticeinops","musciculus","NHMUK1913.2.8.1","03-Sep-12",1912,"Cameroon","Bitye, Ja river",3.217,12.367,"Aellen 1952","Holotype",""
"252","Vespertilionidae","Pipistrellus","cf. hesperidus","","",NA,"Cameroon","Ngaouyanga",7.983,13.6,"Aellen 1952","",""
"253","Vespertilionidae","Pipistrellus","nanulus","NHMUK 1904.2.8.8","",1904,"Cameroon","Efulen",2.867,10.567,"Aellen 1952","Holotype",""
"254","Vespertilionidae","Scotophilus","leucogaster","","",NA,"Cameroon","Ngaouyanga",7.983,13.6,"Aellen 1952","",""
"255","Vespertilionidae","Scotophilus","nux","NHMUK1903.2.4.5","",1904,"Cameroon","Efulen",2.867,10.567,"Aellen 1952","Holotype",""
"256","Emballonuridae","Coleura","afra","","",NA,"Guinea","Segea (near Kindia)",10.067,-12.85,"Aellen 1956","",""
"257","Hipposideridae","Hipposideros","abae","","",NA,"Guinea","Segea (near Kindia)",10.067,-12.85,"Aellen 1956","",""
"258","Hipposideridae","Hipposideros","cf. ruber","","",NA,"Guinea","Segea (near Kindia)",10.067,-12.85,"Aellen 1956","",""
"259","Hipposideridae","Hipposideros","cf. ruber","","",NA,"Guinea","Sougueta (Kindia)",10.15,-12.533,"Aellen 1956","",""
"260","Hipposideridae","Hipposideros","cf. ruber","","",NA,"Senegal","Badi",13.15,-13.233,"Aellen 1956","",""
"261","Hipposideridae","Hipposideros","tephrus","","",NA,"Senegal","Badi",13.15,-13.233,"Aellen 1956","",""
"262","Hipposideridae","Macronycteris","gigas","","",NA,"Senegal","Badi",13.15,-13.233,"Aellen 1956","",""
"263","Miniopteridae","Miniopterus","villiersi","MHNG IFAN54-1-1","16-Apr-54",1954,"Guinea","Dalaba",10.7,-12.25,"Aellen 1956","Holotype",""
"264","Nycteridae","Nycteris","gambiensis","","",NA,"Senegal","Badi",13.15,-13.233,"Aellen 1956","",""
"265","Nycteridae","Nycteris","hispida","","",NA,"Senegal","Badi",13.15,-13.233,"Aellen 1956","",""
"266","Pteropodidae","Epomophorus","gambianus","","",NA,"Senegal","Badi",13.15,-13.233,"Aellen 1956","",""
"267","Pteropodidae","Epomophorus","pusillus","","",NA,"Senegal","Badi",13.15,-13.233,"Aellen 1956","",""
"268","Pteropodidae","Myonycteris","angolensis","","",NA,"Guinea","Mount Nimba ",7.617,-8.417,"Aellen 1956","",""
"269","Rhinolophidae","Rhinolophus","alcyone","","",NA,"Senegal","Badi",13.15,-13.233,"Aellen 1956","",""
"270","Rhinolophidae","Rhinolophus","alticolus","","",NA,"Guinea","Mount Nimba ",7.617,-8.417,"Aellen 1956","",""
"271","Rhinolophidae","Rhinolophus","fumigatus","","",NA,"Guinea","Mount Nimba ",7.617,-8.417,"Aellen 1956","",""
"272","Rhinolophidae","Rhinolophus","guineensis","","",NA,"Guinea","Mount Nimba ",7.617,-8.417,"Aellen 1956","",""
"273","Rhinolophidae","Rhinolophus","maclaudi","","",NA,"Guinea","Sougueta (Kindia)",10.15,-12.533,"Aellen 1956","",""
"274","Vespertilionidae","Neoromicia","guineensis","","",NA,"Senegal","Badi",13.15,-13.233,"Aellen 1956","",""
"275","Vespertilionidae","Pseudoromicia","rendalli","","",NA,"Senegal","Badi",13.15,-13.233,"Aellen 1956","",""
"276","Vespertilionidae","Scotophilus","livingstonii","","",NA,"Senegal","Badi",13.15,-13.233,"Aellen 1956","",""
"277","Rhinolophidae","Rhinolophus","simulator","","",NA,"Tanzania","Tosamaganga",-7.833,35.533,"Aellen 1957","",""
"278","Vespertilionidae","Pipistrellus","permixtus","MZS12c","",1905,"Tanzania","Dar es Salaam",-6.8,39.3,"Aellen 1957","Holotype",""
"279","Hipposideridae","Hipposideros","cf. ruber","","",NA,"Guinea","Mount Nimba (grotte de Blande)",7.7,-8.4,"Aellen 1963","",""
"280","Hipposideridae","Hipposideros","cf. ruber","","",NA,"Guinea","Zouguepo",7.7,-8.4,"Aellen 1963","",""
"281","Hipposideridae","Hipposideros","marisae","","",NA,"Guinea","Mount Nimba (Gouan)",7.617,-8.417,"Aellen 1963","",""
"282","Nycteridae","Nycteris","grandis","","",NA,"Guinea","Ziela",7.717,-8.367,"Aellen 1963","",""
"283","Nycteridae","Nycteris","hispida","","",NA,"Guinea","Ziela",7.717,-8.367,"Aellen 1963","",""
"284","Pteropodidae","Eidolon","helvum","","",NA,"Guinea","Mount Nimba",7.617,-8.417,"Aellen 1963","",""
"285","Pteropodidae","Megaloglossus","azagnyi","","",NA,"Guinea","Ziela",7.717,-8.367,"Aellen 1963","",""
"286","Pteropodidae","Rousettus","aegyptiacus","","",NA,"Guinea","Mount Nimba (grotte du Zie)",7.617,-8.417,"Aellen 1963","",""
"287","Vespertilionidae","Kerivoula","lanosa","","",NA,"Guinea","Ziela",7.717,-8.367,"Aellen 1963","",""
"288","Vespertilionidae","Neoromicia","guineensis","","",NA,"Guinea","Zouguepo",7.7,-8.4,"Aellen 1963","",""
"289","Vespertilionidae","Pseudoromicia","tenuipinnis","","",NA,"Guinea","Ziela",7.717,-8.367,"Aellen 1963","",""
"290","Emballonuridae","Coleura","afra","","",NA,"Kenya","Ferguson's Gulf",3.517,35.917,"Aggundey & Schlitter 1984","",""
"291","Emballonuridae","Coleura","afra","","",NA,"Kenya","Gede",-3.3,40.017,"Aggundey & Schlitter 1984","",""
"292","Emballonuridae","Coleura","afra","","",NA,"Kenya","Lake Baringo",0.633,36.083,"Aggundey & Schlitter 1984","",""
"293","Emballonuridae","Coleura","afra","","",NA,"Kenya","Mombasa, Diani Mosque",-4.3,39.567,"Aggundey & Schlitter 1984","",""
"294","Emballonuridae","Coleura","afra","","",NA,"Kenya","Mombasa, Fort Jesus",-4.05,39.667,"Aggundey & Schlitter 1984","",""
"295","Emballonuridae","Coleura","afra","","",NA,"Kenya","Msambweni",-4.467,39.483,"Aggundey & Schlitter 1984","",""
"296","Emballonuridae","Coleura","afra","","",NA,"Kenya","Mwingi, 10 mi E",-0.933,38.233,"Aggundey & Schlitter 1984","",""
"297","Emballonuridae","Coleura","afra","","",NA,"Kenya","Ngombeni, Mombasa 11 km S",-4.133,39.65,"Aggundey & Schlitter 1984","",""
"298","Emballonuridae","Coleura","afra","","",NA,"Kenya","Shimoni",-4.62,39.36,"Aggundey & Schlitter 1984","",""
"299","Emballonuridae","Coleura","afra","","",NA,"Kenya","Tsavo",-2.983,38.467,"Aggundey & Schlitter 1984","",""
"300","Emballonuridae","Coleura","afra","","",NA,"Kenya","Tschaka",-2.55,40.617,"Aggundey & Schlitter 1984","",""
"301","Emballonuridae","Coleura","afra","","",NA,"Kenya","Voi",-3.383,38.567,"Aggundey & Schlitter 1984","",""
"302","Emballonuridae","Saccolaimus","peli","","",NA,"Kenya","Kaimosi",0.133,34.85,"Aggundey & Schlitter 1984","",""
"303","Emballonuridae","Saccolaimus","peli","","",NA,"Kenya","Nandi Forest",0.333,35.067,"Aggundey & Schlitter 1984","",""
"304","Emballonuridae","Taphozous","hamiltoni","","",NA,"Kenya","Lake Turkana, Central Island",3.5,36.05,"Aggundey & Schlitter 1984","",""
"305","Emballonuridae","Taphozous","hildegardeae","","",NA,"Kenya","Gede",-3.3,40.017,"Aggundey & Schlitter 1984","",""
"306","Emballonuridae","Taphozous","hildegardeae","","",NA,"Kenya","Manda Island",-2.283,40.95,"Aggundey & Schlitter 1984","",""
"307","Emballonuridae","Taphozous","hildegardeae","","",NA,"Kenya","Mombasa, Kilindini",-4.05,39.65,"Aggundey & Schlitter 1984","",""
"308","Emballonuridae","Taphozous","hildegardeae","","",NA,"Kenya","Ngombeni, Mombasa 11 km S",-4.133,39.65,"Aggundey & Schlitter 1984","",""
"309","Emballonuridae","Taphozous","hildegardeae","","",NA,"Kenya","Ngomeni",-3,40.183,"Aggundey & Schlitter 1984","",""
"310","Emballonuridae","Taphozous","hildegardeae","NHMUK1909.6.12.7","01-Aug-09",1909,"Kenya","Rabai (Mombasa)",-3.933,39.567,"Aggundey & Schlitter 1984","Holotype",""
"311","Emballonuridae","Taphozous","hildegardeae","","",NA,"Kenya","Shimoni",-4.62,39.36,"Aggundey & Schlitter 1984","",""
"312","Emballonuridae","Taphozous","hildegardeae","","",NA,"Kenya","Tiwi ",-4.233,39.583,"Aggundey & Schlitter 1984","",""
"313","Emballonuridae","Taphozous","hildegardeae","","",NA,"Kenya","Ukunda",-4.283,39.567,"Aggundey & Schlitter 1984","",""
"314","Emballonuridae","Taphozous","mauritianus","","",NA,"Kenya","Bulessa",3.6,37.367,"Aggundey & Schlitter 1984","",""
"315","Emballonuridae","Taphozous","mauritianus","","",NA,"Kenya","Galana Ranch",2.667,39.333,"Aggundey & Schlitter 1984","",""
"316","Emballonuridae","Taphozous","mauritianus","","",NA,"Kenya","Kisumu",-0.1,34.75,"Aggundey & Schlitter 1984","",""
"317","Emballonuridae","Taphozous","mauritianus","","",NA,"Kenya","Malindi",-3.217,40.117,"Aggundey & Schlitter 1984","",""
"318","Emballonuridae","Taphozous","mauritianus","","",NA,"Kenya","Masalani",-2.317,38.117,"Aggundey & Schlitter 1984","",""
"319","Emballonuridae","Taphozous","mauritianus","","",NA,"Kenya","Mombasa",-4.08,39.64,"Aggundey & Schlitter 1984","",""
"320","Emballonuridae","Taphozous","mauritianus","","",NA,"Kenya","Mount Suswa, near",-1.15,36.35,"Aggundey & Schlitter 1984","",""
"321","Emballonuridae","Taphozous","mauritianus","","",NA,"Kenya","Nairobi",-1.283,36.817,"Aggundey & Schlitter 1984","",""
"322","Emballonuridae","Taphozous","mauritianus","","",NA,"Kenya","Nuu Kitui",-1.067,38.35,"Aggundey & Schlitter 1984","",""
"323","Emballonuridae","Taphozous","mauritianus","","",NA,"Kenya","Takaungu",-3.683,39.85,"Aggundey & Schlitter 1984","",""
"324","Emballonuridae","Taphozous","mauritianus","","",NA,"Kenya","Tsavo NP, Aruba Lodge",-3.35,38.817,"Aggundey & Schlitter 1984","",""
"325","Emballonuridae","Taphozous","mauritianus","","",NA,"Kenya","Turkwel River",3.1,36.1,"Aggundey & Schlitter 1984","",""
"326","Emballonuridae","Taphozous","nudiventris","","",NA,"Kenya","Lake Turkana, Karsa",3.633,36.333,"Aggundey & Schlitter 1984","",""
"327","Emballonuridae","Taphozous","nudiventris","","",NA,"Kenya","Lodwar",3.117,35.6,"Aggundey & Schlitter 1984","",""
"328","Emballonuridae","Taphozous","perforatus","","",NA,"Kenya","Chanler's Falls",0.783,38.083,"Aggundey & Schlitter 1984","",""
"329","Emballonuridae","Taphozous","perforatus","","",NA,"Kenya","Lake Turkana, Central Island",3.5,36.05,"Aggundey & Schlitter 1984","",""
"330","Emballonuridae","Taphozous","perforatus","","",NA,"Kenya","Lamu Island",-2.283,40.867,"Aggundey & Schlitter 1984","",""
"331","Emballonuridae","Taphozous","perforatus","","",NA,"Kenya","Masabubu, Tana River",-1.217,40,"Aggundey & Schlitter 1984","",""
"332","Emballonuridae","Taphozous","perforatus","","",NA,"Kenya","Maungu",-3.55,38.75,"Aggundey & Schlitter 1984","",""
"333","Emballonuridae","Taphozous","perforatus","","",NA,"Kenya","Sokoke Forest",-3.483,39.833,"Aggundey & Schlitter 1984","",""
"334","Hipposideridae","Doryrhina","cyclops","","",NA,"Kenya","Kaimosi",0.133,34.85,"Aggundey & Schlitter 1984","",""
"335","Hipposideridae","Doryrhina","cyclops","","",NA,"Kenya","Yala River",0.067,34.15,"Aggundey & Schlitter 1984","",""
"336","Hipposideridae","Hipposideros","caffer","","",NA,"Kenya","Archer's Post",0.65,37.683,"Aggundey & Schlitter 1984","",""
"337","Hipposideridae","Hipposideros","caffer","","",NA,"Kenya","Cherangani Hills",1.25,35.45,"Aggundey & Schlitter 1984","",""
"338","Hipposideridae","Hipposideros","caffer","","",NA,"Kenya","Cherangani Hills",1.25,35.45,"Aggundey & Schlitter 1984","",""
"339","Hipposideridae","Hipposideros","caffer","","",NA,"Kenya","Eldoret",0.517,35.283,"Aggundey & Schlitter 1984","",""
"340","Hipposideridae","Hipposideros","caffer","","",NA,"Kenya","Elgonyi, Mount Elgon",0.967,34.667,"Aggundey & Schlitter 1984","",""
"341","Hipposideridae","Hipposideros","caffer","","",NA,"Kenya","Fort Hall",-0.717,37.15,"Aggundey & Schlitter 1984","",""
"342","Hipposideridae","Hipposideros","caffer","","",NA,"Kenya","Frere Town",-4.017,39.7,"Aggundey & Schlitter 1984","",""
"343","Hipposideridae","Hipposideros","caffer","","",NA,"Kenya","Garbat Ullah (= Garba Tula)",0.533,38.517,"Aggundey & Schlitter 1984","",""
"344","Hipposideridae","Hipposideros","caffer","","",NA,"Kenya","Juja farm",-1.183,37.117,"Aggundey & Schlitter 1984","",""
"345","Hipposideridae","Hipposideros","caffer","","",NA,"Kenya","Kabete",-1.267,36.717,"Aggundey & Schlitter 1984","",""
"346","Hipposideridae","Hipposideros","caffer","","",NA,"Kenya","Kakamega",0.283,34.75,"Aggundey & Schlitter 1984","",""
"347","Hipposideridae","Hipposideros","caffer","","",NA,"Kenya","Kakamega",0.283,34.75,"Aggundey & Schlitter 1984","",""
"348","Hipposideridae","Hipposideros","caffer","","",NA,"Kenya","Karen",-1.333,36.7,"Aggundey & Schlitter 1984","",""
"349","Hipposideridae","Hipposideros","caffer","","",NA,"Kenya","Kericho",-0.367,35.283,"Aggundey & Schlitter 1984","",""
"350","Hipposideridae","Hipposideros","caffer","","",NA,"Kenya","Kiambu (near Nairobi)",-1.167,36.833,"Aggundey & Schlitter 1984","",""
"351","Hipposideridae","Hipposideros","caffer","","",NA,"Kenya","Kijabe",-0.933,36.567,"Aggundey & Schlitter 1984","",""
"352","Hipposideridae","Hipposideros","caffer","","",NA,"Kenya","Kilifi",-3.633,39.85,"Aggundey & Schlitter 1984","",""
"353","Hipposideridae","Hipposideros","caffer","","",NA,"Kenya","Kitui",-1.367,38.017,"Aggundey & Schlitter 1984","",""
"354","Hipposideridae","Hipposideros","caffer","","",NA,"Kenya","Koru",-0.183,35.267,"Aggundey & Schlitter 1984","",""
"355","Hipposideridae","Hipposideros","caffer","","",NA,"Kenya","Lake Nakuru, Lion Hill",-0.4,36.067,"Aggundey & Schlitter 1984","",""
"356","Hipposideridae","Hipposideros","caffer","","",NA,"Kenya","Langata Forest, Nairobi",-1.4,36.767,"Aggundey & Schlitter 1984","",""
"357","Hipposideridae","Hipposideros","caffer","","",NA,"Kenya","Londiani",-0.167,35.6,"Aggundey & Schlitter 1984","",""
"358","Hipposideridae","Hipposideros","caffer","","",NA,"Kenya","Machakos",-1.517,37.267,"Aggundey & Schlitter 1984","",""
"359","Hipposideridae","Hipposideros","caffer","","",NA,"Kenya","Makindu",-2.283,37.817,"Aggundey & Schlitter 1984","",""
"360","Hipposideridae","Hipposideros","caffer","","",NA,"Kenya","Masalani",-2.317,38.117,"Aggundey & Schlitter 1984","",""
"361","Hipposideridae","Hipposideros","caffer","","",NA,"Kenya","Mau Summit",-0.167,35.683,"Aggundey & Schlitter 1984","",""
"362","Hipposideridae","Hipposideros","caffer","","",NA,"Kenya","Molo",-0.25,35.733,"Aggundey & Schlitter 1984","",""
"363","Hipposideridae","Hipposideros","caffer","","",NA,"Kenya","Mount Elgon caves",1.133,34.55,"Aggundey & Schlitter 1984","",""
