,Family,Genus,Species,Museum_number,Date,Year,Country,Location,Latitude,Longitude,Reference,Holotype,Checked
14059,Vespertilionidae,Laephotis,capensis,NMZB58904,27-May-72,1972,Zimbabwe,"Hwange NP, Makalowa Pan",-19,27.25,Monadjem et al. 2020,,Yes
14060,Vespertilionidae,Laephotis,capensis,NMZB58907,04-May-71,1971,Zimbabwe,"Hwange NP, Mandundumela Pan",-19,27,Monadjem et al. 2020,,Yes
14061,Vespertilionidae,Laephotis,capensis,NMZB58906,04-May-72,1972,Zimbabwe,"Hwange NP, Ngweshla Pan",-19,27,Monadjem et al. 2020,,Yes
14062,Vespertilionidae,Laephotis,capensis,NMZB54112,10-Jan-75,1975,Zimbabwe,"Insuza Vlei, Gwaai Forest",-19.25,28,Monadjem et al. 2020,,Yes
14063,Vespertilionidae,Laephotis,capensis,NMZB58895,16-Aug-58,1958,Zimbabwe,Inwesi Ranch Syringa,-20.25,28,Monadjem et al. 2020,,Yes
14064,Vespertilionidae,Laephotis,capensis,NMZB31426,25-Jul-95,1995,Zimbabwe,Inyankuni,-20.25,29,Monadjem et al. 2020,,Yes
14065,Vespertilionidae,Laephotis,capensis,NMZB60675,12-Nov-82,1982,Zimbabwe,Katombora Rapids,-17.88,25.33,Monadjem et al. 2020,,Yes
14066,Vespertilionidae,Laephotis,capensis,NMZB33755,12-Oct-00,2000,Zimbabwe,"Kwizizi R, Deka Valley",-18.43,26.32,Monadjem et al. 2020,,Yes
14067,Vespertilionidae,Laephotis,capensis,NMZB58880,01-Apr-62,1962,Zimbabwe,Lake McIlwaine,-17.9,30.78,Monadjem et al. 2020,,Yes
14068,Vespertilionidae,Laephotis,capensis,NMZB58930,12-Nov-74,1974,Zimbabwe,"Lusulu Tsetse Station, Sebungwe",-18.12,27.87,Monadjem et al. 2020,,Yes
14069,Vespertilionidae,Laephotis,capensis,NMZB33681,27-Oct-00,2000,Zimbabwe,Lutope-Ngolangola R Confluence,-18.28,28.08,Monadjem et al. 2020,,Yes
14070,Vespertilionidae,Laephotis,capensis,NMZB58898,14-Apr-74,1974,Zimbabwe,"Mangwe, Vashu Farm",-20.87,28.12,Monadjem et al. 2020,,Yes
14071,Vespertilionidae,Laephotis,capensis,NMZB84437,12-Mar-99,1999,Zimbabwe,Marivalle Ranch,-18.75,29.75,Monadjem et al. 2020,,Yes
14072,Vespertilionidae,Laephotis,capensis,NMZB58869,26-Feb-71,1971,Zimbabwe,"Marondera, Peterhouse School",-18.18,31.62,Monadjem et al. 2020,,Yes
14073,Vespertilionidae,Laephotis,capensis,NMZB31580,12-Aug-94,1994,Zimbabwe,"Matetsi SA, Tshope vlei",-18.62,25.87,Monadjem et al. 2020,,Yes
14074,Vespertilionidae,Laephotis,capensis,NMZB33803,,NA,Zimbabwe,"Matobo Hills, Amalinda Camp",-20.5,28.25,Monadjem et al. 2020,,Yes
14075,Vespertilionidae,Laephotis,capensis,NMZB30020,22-Nov-92,1992,Zimbabwe,"Matobo Hills, Lumane Valley",-20.58,28.83,Monadjem et al. 2020,,Yes
14076,Vespertilionidae,Laephotis,capensis,NMZB30684,25-Apr-92,1992,Zimbabwe,"Matobo Hills, Mtshavezi Valley",-20.62,28.87,Monadjem et al. 2020,,Yes
14077,Vespertilionidae,Laephotis,capensis,NMZB29598,05-Jan-92,1992,Zimbabwe,"Matobo Hills, Totololo R",-20.55,28.83,Monadjem et al. 2020,,Yes
14078,Vespertilionidae,Laephotis,capensis,NMZB68258,,NA,Zimbabwe,Matobo Research Station,-20.25,28.75,Monadjem et al. 2020,,Yes
14079,Vespertilionidae,Laephotis,capensis,NMZB61149,20-May-98,1998,Zimbabwe,"Mill's Farm, Esigodini",-20.3,28.75,Monadjem et al. 2020,,Yes
14080,Vespertilionidae,Laephotis,capensis,NMZB84505,12-Sep-99,1999,Zimbabwe,Munyati R,-18.5,29.75,Monadjem et al. 2020,,Yes
14081,Vespertilionidae,Laephotis,capensis,NMZB58882,28-Jul-64,1964,Zimbabwe,"Mutare, Fern Valley",-19.12,32.62,Monadjem et al. 2020,,Yes
14082,Vespertilionidae,Laephotis,capensis,NMZB31916,,NA,Zimbabwe,Mvuma,-19.25,30.5,Monadjem et al. 2020,,Yes
14083,Vespertilionidae,Laephotis,capensis,NMZB32654,03-Dec-97,1997,Zimbabwe,Mzola Camp,-18.62,27.37,Monadjem et al. 2020,,Yes
14084,Vespertilionidae,Laephotis,capensis,NMZB58871,29-Dec-60,1960,Zimbabwe,Ngamo Gwaai Reserve,-19,27.5,Monadjem et al. 2020,,Yes
14085,Vespertilionidae,Laephotis,capensis,NMZB58905,27-May-72,1972,Zimbabwe,Ngamo Gwaai Reserve,-19,27.5,Monadjem et al. 2020,,Yes
14086,Vespertilionidae,Laephotis,capensis,NMZB32501,18-Nov-97,1997,Zimbabwe,Nyadiri R,-17.12,32.12,Monadjem et al. 2020,,Yes
14087,Vespertilionidae,Laephotis,capensis,NMZB32491,15-Nov-97,1997,Zimbabwe,"Nyagui R, 2km N of Chenjerai confluence",-17.37,31.62,Monadjem et al. 2020,,Yes
14088,Vespertilionidae,Laephotis,capensis,NMZB3281,22-Apr-51,1951,Zimbabwe,Nyamandhlovu,-19.75,28.25,Monadjem et al. 2020,,Yes
14089,Vespertilionidae,Laephotis,capensis,NMZB58051,24-Feb-81,1981,Zimbabwe,"Nyamunyeche, Mvurwi",-16.77,30.95,Monadjem et al. 2020,,Yes
14090,Vespertilionidae,Laephotis,capensis,NMZB32497,16-Nov-97,1997,Zimbabwe,Nyashato Dam,-17.12,32.12,Monadjem et al. 2020,,Yes
14091,Vespertilionidae,Laephotis,capensis,NMZB58856,29-Nov-73,1973,Zimbabwe,"Ruwa, Terendali Farm",-17.75,31,Monadjem et al. 2020,,Yes
14092,Vespertilionidae,Laephotis,capensis,NMZB62073,01-Sep-76,1976,Zimbabwe,Ruya R,-16.5,31.75,Monadjem et al. 2020,,Yes
14093,Vespertilionidae,Laephotis,capensis,NMZB31363,,NA,Zimbabwe,Sabi-Lundi (=Save-Runde) R Confluence,-21.28,32.38,Monadjem et al. 2020,,Yes
14094,Vespertilionidae,Laephotis,capensis,NMZB58924,14-Jan-73,1973,Zimbabwe,"Safari Farm, Marondera",-18,31.5,Monadjem et al. 2020,,Yes
14095,Vespertilionidae,Laephotis,capensis,DM3692,27-Oct-81,1981,Zimbabwe,Sengwa Wildlife Research Area,-18.17,28.22,Monadjem et al. 2020,,Yes
14096,Vespertilionidae,Laephotis,capensis,NMZB30037,14-Jan-89,1989,Zimbabwe,Sengwa Wildlife Research Area,-18.17,28.22,Monadjem et al. 2020,,Yes
14097,Vespertilionidae,Laephotis,capensis,NMZB58934,11-Dec-74,1974,Zimbabwe,Sengwa Wildlife Research Station,-18.17,28.22,Monadjem et al. 2020,,Yes
14098,Vespertilionidae,Laephotis,capensis,NMZB29604,04-Nov-92,1992,Zimbabwe,"Sentinel Ranch, Limpopo R",-22.15,29.47,Monadjem et al. 2020,,Yes
14099,Vespertilionidae,Laephotis,capensis,NMZB57627,,NA,Zimbabwe,"Shambayetu Farm, Beitbridge",-21.75,29.5,Monadjem et al. 2020,,Yes
14100,Vespertilionidae,Laephotis,capensis,NMZB33998,07-Jul-95,1995,Zimbabwe,"St James Mission, Nyamandlovu",-19.75,28,Monadjem et al. 2020,,Yes
14101,Vespertilionidae,Laephotis,capensis,NMZB58884,10-Jul-73,1973,Zimbabwe,"Torre, Marondera",-18.25,31,Monadjem et al. 2020,,Yes
14102,Vespertilionidae,Laephotis,capensis,NMZB58954,15-May-69,1969,Zimbabwe,"Triangle, Hospital",-21,31.25,Monadjem et al. 2020,,Yes
14103,Vespertilionidae,Laephotis,capensis,NMZB58129,20-Apr-81,1981,Zimbabwe,"Umzingwane R, Beitbridge",-21.87,29.62,Monadjem et al. 2020,,Yes
14104,Vespertilionidae,Laephotis,capensis,NMZB31967,12-Feb-96,1996,Zimbabwe,"Volunteer Farm, Main Camp",-18.82,27.63,Monadjem et al. 2020,,Yes
14105,Vespertilionidae,Laephotis,capensis,NMZB33738,31-Oct-00,2000,Zimbabwe,"Volunteer Farm, Zwikungwa",-18.91,27.7,Monadjem et al. 2020,,Yes
14106,Vespertilionidae,Laephotis,capensis,NMZB60682,12-Aug-82,1982,Zimbabwe,Westwood Vlei,-17.75,25.25,Monadjem et al. 2020,,Yes
14107,Vespertilionidae,Laephotis,cf. botswanae,Bat44 Summer2 Plant2,,2017,South Africa,Wakefield,-29.5012,29.8939,Howard et al. 2022,,Yes
14108,Vespertilionidae,Laephotis,cf. botswanae,MN790868,,2018,South Africa, Ngeli ,-30.5423,29.6809,Moir et al. 2020,,
14109,Vespertilionidae,Laephotis,cf. botswanae,MN790863,,2018,South Africa,FortL,-32.6837,26.4782,Moir et al. 2020,,
14110,Vespertilionidae,Laephotis,cf. botswanae,MN790867,,2018,South Africa,Gomo,-31.0111,29.3498,Moir et al. 2020,,
14111,Vespertilionidae,Laephotis,cf. botswanae,MN790870,,2018,South Africa,Manubi ,-32.4453,28.6077,Moir et al. 2020,,
14112,Vespertilionidae,Laephotis,cf. botswanae,MN790872,,2018,South Africa,Xumeni ,-29.926,29.8882,Moir et al. 2020,,
14113,Vespertilionidae,Laephotis,cf. botswanae,DM14989,01-Apr-16,2016,South Africa,Fort Fordyce NR,-32.68,26.49,Monadjem et al. 2020,,
14114,Vespertilionidae,Laephotis,cf. botswanae,DM5351,15-May-96,1996,South Africa,Hella Hella GR,-29.9,30.08,Monadjem et al. 2020,,Yes
14115,Vespertilionidae,Laephotis,cf. botswanae,TM38123,04-Jun-85,1985,South Africa,"Kruger NP, Punda Milia, 16km NE",-22.68,31.03,Monadjem et al. 2020,,Yes
14116,Vespertilionidae,Laephotis,cf. botswanae,TM39796,27-Jan-88,1988,South Africa,Lapalala Wilderness Area,-23.85,28.15,Monadjem et al. 2020,,Yes
14117,Vespertilionidae,Laephotis,cf. botswanae,DM13626,01-Jan-12,2012,South Africa,"Soutpansberg, Levubu Valley",-23.0445,30.0675,Monadjem et al. 2020,,Yes
14118,Vespertilionidae,Laephotis,cf. botswanae,TM48323,,NA,South Africa,Kwalata Game Farm,-25.38,28.31,Pierce et al. 2011,,
14119,Vespertilionidae,Laephotis,cf. botswanae,TM38123,,NA,South Africa,Maditobe Witsand Dam,-22.6833,31.033,Taylor et al. 2022,,Yes
14120,Vespertilionidae,Laephotis,cf. botswanae,TM39946,,NA,South Africa,"Vaalwater, 30km NE, Waterberg",-24.1333,28.1333,Taylor et al. 2022,,Yes
14121,Vespertilionidae,Laephotis,cf. capensis,,,1968,Benin,Bimbereke,10.2333,2.6667,Robbins 1980,,
14122,Vespertilionidae,Laephotis,cf. capensis,,,1968,Benin,Parakou,9.35,2.6167,Robbins 1980,,
14123,Vespertilionidae,Laephotis,cf. capensis,,,1968,Benin,Segbana,10.9333,3.2,Robbins 1980,,
14124,Vespertilionidae,Laephotis,cf. capensis,,,1968,Benin,Soubroukou,9.1833,1.6333,Robbins 1980,,
14125,Vespertilionidae,Laephotis,cf. capensis,,,1947,Cameroon,Yoko,5.4667,12.3,Aellen 1952,,
14126,Vespertilionidae,Laephotis,cf. capensis,ZFMK,,1981,Cameroon,Adamawa (S Minim),6.8167,12.8333,Hutterer & Joger 1982,,
14127,Vespertilionidae,Laephotis,cf. capensis,,,2003,Ghana,Sefwi Asemparaye,6.5,-2.9,Decher & Fahr 2007,,
14128,Vespertilionidae,Laephotis,cf. capensis,ROM,08-Mar-71,1971,Ghana,"Mole Game Reserve, Near Damango",9.25,-1.75,GBIF,,
14129,Vespertilionidae,Laephotis,cf. capensis,,,NA,Ghana,,5.87,0.12,Grubb et al. 1998,,
14130,Vespertilionidae,Laephotis,cf. capensis,,,NA,Ghana,,6.62,-2.87,Grubb et al. 1998,,
14131,Vespertilionidae,Laephotis,cf. capensis,,,NA,Ghana,,6.62,-0.87,Grubb et al. 1998,,
14132,Vespertilionidae,Laephotis,cf. capensis,,,NA,Ghana,,7.87,-1.87,Grubb et al. 1998,,
14133,Vespertilionidae,Laephotis,cf. capensis,,,NA,Ghana,,9.12,-1.87,Grubb et al. 1998,,
14134,Vespertilionidae,Laephotis,cf. capensis,MHNC,,1937,Guinea-Bissau,Mansoa,12.0667,-15.3167,Monard 1939,,
14135,Vespertilionidae,Laephotis,cf. capensis,ZMA,,1976,Nigeria,Pandam GR,8.6667,9,Bergmans 1977,,
14136,Vespertilionidae,Laephotis,cf. capensis,BMNH,,NA,Nigeria,Bukuru,9.8,8.8667,Happold 1987,,
14137,Vespertilionidae,Laephotis,cf. capensis,BMNH,,NA,Nigeria,Calabar,4.95,8.3167,Happold 1987,,
14138,Vespertilionidae,Laephotis,cf. capensis,SMNS,,1988,Nigeria,Gotel mountains,7.0167,11.6833,Hutterer et al. 1992,,
14139,Vespertilionidae,Laephotis,cf. capensis,,,NA,Sierra Leone,,9.62,-10.87,Grubb et al. 1998,,
14140,Vespertilionidae,Laephotis,cf. capensis,,,NA,Sierra Leone,,9.87,-11.62,Grubb et al. 1998,,
14141,Vespertilionidae,Laephotis,cf. capensis,,,NA,Togo,,9.37,1.12,Grubb et al. 1998,,
14142,Vespertilionidae,Laephotis,cf. capensis,,,NA,Togo,,10.87,1.12,Grubb et al. 1998,,
14143,Vespertilionidae,Laephotis,cf. wintoni,NMB6686,09-May-88,1988,Lesotho,Sehlabathebe NP,-29.87,29.08,Monadjem et al. 2020,,Yes
14144,Vespertilionidae,Laephotis,cf. wintoni,NMB6379,09-May-88,1988,South Africa,"Bethlehem, S of",-28.62,28.37,Monadjem et al. 2020,,Yes
14145,Vespertilionidae,Laephotis,kirinyaga,RMCA,,NA,Democratic Republic of Congo,Ango,4.0167,25.8667,Van Cakenberghe et al. 2017,,
14146,Vespertilionidae,Laephotis,kirinyaga,RBINS,,1950,Democratic Republic of Congo,Bagbele Moko,4.35,29.283,Van Cakenberghe et al. 2017,,
14147,Vespertilionidae,Laephotis,kirinyaga,RMCA,,1934,Democratic Republic of Congo,Buta,2.8167,24.8333,Van Cakenberghe et al. 2017,,
14148,Vespertilionidae,Laephotis,kirinyaga,RMCA,,1950,Democratic Republic of Congo,Cellule I ,4.3333,29.2833,Van Cakenberghe et al. 2017,,
14149,Vespertilionidae,Laephotis,kirinyaga,RBINS,,1952,Democratic Republic of Congo,Cellule II,3.9167,29.3667,Van Cakenberghe et al. 2017,,
14150,Vespertilionidae,Laephotis,kirinyaga,RBINS,,1948,Democratic Republic of Congo,Gangala na Bodio,3.6667,29.15,Van Cakenberghe et al. 2017,,
14151,Vespertilionidae,Laephotis,kirinyaga,AMNH,,1912,Democratic Republic of Congo,Garamba NP,4.1833,30,Van Cakenberghe et al. 2017,,
14152,Vespertilionidae,Laephotis,kirinyaga,RBINS,,1952,Democratic Republic of Congo,Mabanga,4.3667,29.7833,Van Cakenberghe et al. 2017,,
14153,Vespertilionidae,Laephotis,kirinyaga,RBINS,,1952,Democratic Republic of Congo,PPK 51,4.1,29.4167,Van Cakenberghe et al. 2017,,
14154,Vespertilionidae,Laephotis,kirinyaga,,,NA,Eritrea,Adi Ugri,14.8833,38.8167,Largen et al. 1974,,
14155,Vespertilionidae,Laephotis,kirinyaga,BMNH,,1970,Ethiopia,Didessa River bridge,9.0333,36.15,Largen et al. 1974,,
14156,Vespertilionidae,Laephotis,kirinyaga,,,1972,Ethiopia,Gambela,8.25,34.5833,Largen et al. 1974,,
14157,Vespertilionidae,Laephotis,kirinyaga,BMNH,,1971,Ethiopia,Koka,8.45,39.1,Largen et al. 1974,,
14158,Vespertilionidae,Laephotis,kirinyaga,,,NA,Ethiopia,"Lake Abaya, W",6.2167,37.8167,Largen et al. 1974,,
14159,Vespertilionidae,Laephotis,kirinyaga,BMNH,,1971,Ethiopia,"Lake Abiata, E",7.6167,38.65,Largen et al. 1974,,
14160,Vespertilionidae,Laephotis,kirinyaga,,,1931,Ethiopia,Lake Harairobi,8.3167,39.0833,Largen et al. 1974,,
14161,Vespertilionidae,Laephotis,kirinyaga,BMNH,,1971,Ethiopia,"Neghelli, 54km S",5,39.4667,Largen et al. 1974,,
14162,Vespertilionidae,Laephotis,kirinyaga,ZMUM,,1997,Ethiopia,"Jimma, 38km SW, Beletta forest",7.5333,36.55,Lavrenchenko et al. 2004,,
14163,Vespertilionidae,Laephotis,kirinyaga,,,NA,Ethiopia,"Fafan River, Dagabur, 30km SW",8.0833,43.3833,Yalden et al. 1996,,
14164,Vespertilionidae,Laephotis,kirinyaga,,,NA,Ethiopia,"Lake Chamo, S",5.75,37.5333,Yalden et al. 1996,,
14165,Vespertilionidae,Laephotis,kirinyaga,,,NA,Kenya,"Barberton farm, Kitale",1.0167,35,Aggundey & Schlitter 1984,,
14166,Vespertilionidae,Laephotis,kirinyaga,,,NA,Kenya,Buffalo Springs,0.6167,37.65,Aggundey & Schlitter 1984,,
14167,Vespertilionidae,Laephotis,kirinyaga,,,NA,Kenya,Cherangani Hills,1.25,35.45,Aggundey & Schlitter 1984,,
14168,Vespertilionidae,Laephotis,kirinyaga,,,NA,Kenya,Jacaranda Station (near Ruiru),-1.15,36.9667,Aggundey & Schlitter 1984,,
14169,Vespertilionidae,Laephotis,kirinyaga,,,NA,Kenya,Kakamega Forest,0.25,34.9167,Aggundey & Schlitter 1984,,
14170,Vespertilionidae,Laephotis,kirinyaga,,,NA,Kenya,Karen,-1.3333,36.7,Aggundey & Schlitter 1984,,
14171,Vespertilionidae,Laephotis,kirinyaga,,,NA,Kenya,"Maji Moto, Baringo",0.2667,36.0667,Aggundey & Schlitter 1984,,
14172,Vespertilionidae,Laephotis,kirinyaga,,,NA,Kenya,Mara River (Tanzania border),-1.05,35.2333,Aggundey & Schlitter 1984,,
14173,Vespertilionidae,Laephotis,kirinyaga,,,NA,Kenya,Mount Lukenya,-1.4667,37.05,Aggundey & Schlitter 1984,,
14174,Vespertilionidae,Laephotis,kirinyaga,,,NA,Kenya,S Guaso Nyiro,0.0833,35.9167,Aggundey & Schlitter 1984,,
14175,Vespertilionidae,Laephotis,kirinyaga,,,NA,Kenya,"Saboti, Mount Elgon S",0.9333,34.8333,Aggundey & Schlitter 1984,,
14176,Vespertilionidae,Laephotis,kirinyaga,FMNH234558,27-Jul-15,2015,Kenya,Marsabit NP,2.309,38,Monadjem et al. 2021,Holotype,
14177,Vespertilionidae,Laephotis,kirinyaga,FMNH,,NA,South Sudan,Loelli,5.0833,34.6667,Koopman 1975,,
14178,Vespertilionidae,Laephotis,kirinyaga,SMF 33281,,1962,South Sudan,Nzara,4.6333,28.25,Koopman 1975,,
14179,Vespertilionidae,Laephotis,kirinyaga,FMNH,,NA,South Sudan,Torit,4.4167,32.5667,Koopman 1975,,
14180,Vespertilionidae,Laephotis,kirinyaga,BMNH,,NA,South Sudan,Yei,4.0833,30.6667,Koopman 1975,,
14181,Vespertilionidae,Laephotis,kirinyaga,MSU,,1982,South Sudan,Wau,7.7,27.8333,McLellan 1986,,
14182,Vespertilionidae,Laephotis,kirinyaga,,,NA,Tanzania,"Seronera, Serengeti Plains",-2.3833,34.8167,GBIF,,
14183,Vespertilionidae,Laephotis,kirinyaga,ROM,21-Nov-65,1965,Tanzania,"Tarangire National Park, Foley's Camp",-3.7979,36.0688,GBIF,,
14184,Vespertilionidae,Laephotis,kirinyaga,FMNH,07-Jul-05,2005,Tanzania,"Serengeti, Banagi",-2.2833,34.8333,Stanley et al. 2005a,,
14185,Vespertilionidae,Laephotis,kirinyaga,,,NA,Uganda,Budo,0.25,32.4833,Thorn & Kerbis Peterhans 2009,,
14186,Vespertilionidae,Laephotis,kirinyaga,,,NA,Uganda,Bukalasa,0.7167,32.5,Thorn & Kerbis Peterhans 2009,,
14187,Vespertilionidae,Laephotis,kirinyaga,,,NA,Uganda,Busingiro,1.7333,31.4667,Thorn & Kerbis Peterhans 2009,,
14188,Vespertilionidae,Laephotis,kirinyaga,,,NA,Uganda,Kabanyolo,0.45,32.6,Thorn & Kerbis Peterhans 2009,,
14189,Vespertilionidae,Laephotis,kirinyaga,,,NA,Uganda,Katalemwa,0.5,32.5833,Thorn & Kerbis Peterhans 2009,,
14190,Vespertilionidae,Laephotis,kirinyaga,,,NA,Uganda,Kigumba,1.8167,32,Thorn & Kerbis Peterhans 2009,,
14191,Vespertilionidae,Laephotis,kirinyaga,,,NA,Uganda,Masindi,1.6833,31.7167,Thorn & Kerbis Peterhans 2009,,
14192,Vespertilionidae,Laephotis,namibensis,TM37547,31-Oct-84,1984,Namibia,"Aus, 3km W",-26.65,16.22,Monadjem et al. 2020,,Yes
14193,Vespertilionidae,Laephotis,namibensis,USNM00342152,22-Nov-63,1963,Namibia,"Gobabeb, Namib Desert",-23.55,15.05,Monadjem et al. 2020,Holotype,Yes
14194,Vespertilionidae,Laephotis,namibensis,TM37586,03-Nov-84,1984,Namibia,"Maltahohe, 70km W",-24.9,16.28,Monadjem et al. 2020,,Yes
14195,Vespertilionidae,Laephotis,namibensis,SMM11302,,NA,Namibia,"Maltahohe, Zwartmodder 101",-24.88,16.38,Monadjem et al. 2020,,Yes
14196,Vespertilionidae,Laephotis,namibensis,TM33472,04-Apr-80,1980,Namibia,Tiras Mountain,-26.77,16.25,Monadjem et al. 2020,,Yes
14197,Vespertilionidae,Laephotis,namibensis,TM28316,19-Feb-78,1978,South Africa,Algeria Forest Research Station,-32.37,19.05,Monadjem et al. 2020,,Yes
14198,Vespertilionidae,Laephotis,stanleyi,TM478487,11-Apr-09,2009,Botswana,"Okavango Delta, Chitabe",-19.42,23.4,Goodman et al. 2017,Holotype,
14199,Vespertilionidae,Laephotis,stanleyi,NMZB59307,12-May-81,1981,Botswana,"Kurunxaraga, Okavango",-19.67,22.83,Monadjem et al. 2020,,Yes
14200,Vespertilionidae,Laephotis,stanleyi,DCDH,,1984,Malawi,Kasungu NP,-13.05,33.15,Happold et al. 1987,,
14201,Vespertilionidae,Laephotis,stanleyi,DCDH,,1984,Malawi,Liwonde NP,-15.03,35.25,Happold et al. 1987,,
14202,Vespertilionidae,Laephotis,stanleyi,TM37943,,NA,South Africa,"Kruger NP, Levuvhu Bridge",-22.42,31.18,Monadjem et al. 2020,,Yes
14203,Vespertilionidae,Laephotis,stanleyi,TM34185,,NA,South Africa,"Kruger NP, Levuvhu R",-22.43,31.18,Monadjem et al. 2020,,Yes
14204,Vespertilionidae,Laephotis,stanleyi,FMNH187143,,NA,Tanzania,"Tarangire National Park, Foley's Camp",-3.7979,36.0688,Monadjem et al. 2021,,
14205,Vespertilionidae,Laephotis,stanleyi,BMNH66.5461,,NA,Zambia,"Chipangali, Chipata",-13.12,32.87,Ansell 1967,,
14206,Vespertilionidae,Laephotis,stanleyi,BMNH66.546,,NA,Zambia,Matebele Plain,-16.42,23.13,Ansell 1967,,
14207,Vespertilionidae,Laephotis,stanleyi,UZMZ66,,NA,Zambia,Naleza,-15.45,27.33,Ansell 1969,,
14208,Vespertilionidae,Laephotis,stanleyi,ECJS-114/2010,31-Dec-10,2010,Zambia,Kafue National Park,-14.62,26.19,Goodman et al. 2017,,
14209,Vespertilionidae,Laephotis,stanleyi,NMZB20019,29-Dec-62,1962,Zambia,Fort Jameson (= Chipata),-13.62,32.65,Monadjem et al. 2020,,Yes
14210,Vespertilionidae,Laephotis,stanleyi,NMZB20310,06-Aug-63,1963,Zambia,"Mpomwa Hills, Chipata",-13.37,32.37,Monadjem et al. 2020,,Yes
14211,Vespertilionidae,Laephotis,stanleyi,NMZB30065,12-Sep-90,1990,Zimbabwe,Gutu Mission,-19.63,31.17,Monadjem et al. 2020,,Yes
14212,Vespertilionidae,Laephotis,stanleyi,NMZB33756,12-Oct-00,2000,Zimbabwe,"Kwizizi R, Deka Valley",-18.43,26.32,Monadjem et al. 2020,,Yes
14213,Vespertilionidae,Laephotis,stanleyi,TM41860,,NA,Zimbabwe,Mana Pools NP,-15.8,29.33,Monadjem et al. 2020,,Yes
14214,Vespertilionidae,Laephotis,wintoni,ROM,23-Jan-74,1974,Ethiopia,48 km N of Ginir,7.1,40.6667,GBIF,,
14215,Vespertilionidae,Laephotis,wintoni,ZMUM,,2005,Ethiopia,"Simien mountains, Sankaber camp",13.2333,38.05,Kruskop & Lavrenchenko 2006,,
14216,Vespertilionidae,Laephotis,wintoni,,,NA,Ethiopia,Koka,8.45,39.1,Largen et al. 1974,,
14217,Vespertilionidae,Laephotis,wintoni,ZMUM,,1998,Ethiopia,"Jimma, 38km SW, Beletta forest",7.5333,36.55,Lavrenchenko et al. 2004,,
14218,Vespertilionidae,Laephotis,wintoni,BMNH 1901.5.6.5,07-Jan-01,1901,Kenya,Kitui,-1.3667,38.0167,Aggundey & Schlitter 1984,Holotype,
14219,Vespertilionidae,Laephotis,wintoni,,,NA,Kenya,Namanga,-2.55,36.7833,Aggundey & Schlitter 1984,,
14220,Vespertilionidae,Laephotis,wintoni,,,NA,Kenya,Nanyuki,0.0167,37.0667,Aggundey & Schlitter 1984,,
14221,Vespertilionidae,Laephotis,wintoni,,,NA,Kenya,Nyeri,-0.4167,36.95,Aggundey & Schlitter 1984,,
14222,Vespertilionidae,Laephotis,wintoni,FMNH,31-Jul-14,2014,Kenya,"Ol Jogi Conservancy, Water Treatment Site",0.304,36.9253,GBIF,,
14223,Vespertilionidae,Laephotis,wintoni,FMNH,11-Jan-13,2013,Kenya,"Samburu National Game Reserve, Samburu Game Lodge",0.572,37.5374,GBIF,,
14224,Vespertilionidae,Laephotis,wintoni,FMNH,07-Jul-14,2014,Kenya,"Loll Daiga Hills Conservancy, Farm House",0.2014,37.1299,Monadjem et al. 2021,,
14225,Vespertilionidae,Laephotis,wintoni,FMNH,19-Aug-10,2010,Tanzania,"Lake Manyara National Park, Marang Forest, near Buge Village",-3.692,35.6265,GBIF,,
14226,Vespertilionidae,Laephotis,wintoni,,,NA,Tanzania,"West Usambara, Mazumbai forest",-4.4167,38.25,Kock & Howell 1988,,
14227,Vespertilionidae,Laephotis,wintoni,FMNH171300,,NA,Tanzania,"Iringa, Kibebe farms",-7.7967,35.7583,Stanley & Kock 2004,,
14228,Vespertilionidae,Laephotis,wintoni,,,NA,Uganda,Karamoja,2.75,34.25,Thorn & Kerbis Peterhans 2009,,
14229,Vespertilionidae,Mimetillus,moloneyi,,,NA,Angola,Cahata,-12.38,14.88,Crawford-Cabral 1989,,
14230,Vespertilionidae,Mimetillus,moloneyi,AMNH,,NA,Angola,Chitau,-11.38,17.13,Crawford-Cabral 1989,,
14231,Vespertilionidae,Mimetillus,moloneyi,,,NA,Angola,Kuvangu Mission (=Cubango),-14.38,16.38,Crawford-Cabral 1989,,
14232,Vespertilionidae,Mimetillus,moloneyi,DM15066,01-Nov-16,2016,Angola,170 km SSW Luena,-13.0293,18.9134,Monadjem et al. 2020,,Yes
14233,Vespertilionidae,Mimetillus,moloneyi,DM15067,03-Nov-16,2016,Angola,"Lake Kwembo, 175 km SSW Luena",-13.1353,19.0417,Monadjem et al. 2020,,Yes
14234,Vespertilionidae,Mimetillus,moloneyi,,,NA,Cameroon,Ayos (67 km W),3.65,11.9667,Cotterill 2001b,,
14235,Vespertilionidae,Mimetillus,moloneyi,AMNH 241050,18-Feb-72,1972,Cameroon,Eseka,3.65,10.7667,Cotterill 2001b,,
14236,Vespertilionidae,Mimetillus,moloneyi,ROM 55758,,NA,Cameroon,Kumba,4.65,9.4333,Cotterill 2001b,,
14237,Vespertilionidae,Mimetillus,moloneyi,ROM 57124,,NA,Cameroon,Lomie,3.1667,13.6167,Cotterill 2001b,,
14238,Vespertilionidae,Mimetillus,moloneyi,ROM 57153,,NA,Cameroon,Lomie (40km N),3.15,13.5833,Cotterill 2001b,,
14239,Vespertilionidae,Mimetillus,moloneyi,ROM 69130,,NA,Cameroon,Mawutu village,4.4,9.2167,Cotterill 2001b,,
